,60657,77494,60614,77449,77084,79936,60640,11226,10467,78660,94109,37013,32162,60647,11201,11235,11375,90250,37211,77573,60618,77584,20002,28269,78613,77433,30349,79912,75052,37042,11206,73099,90046,20009,77429,78245,77479,10462,60613,30044,63376,28277,60625,30043,11230,11212,77036,10463,60629,11209,30096,11221,7030,98052,30024,60610,77077,85032,77379,75287,78666,21234,33160,23464,34787,78521,8701,75243,11214,28027,11207,94501,2169,33411,11229,60619,78745,94110,23462,33025,10458,75067,90034,80134,33139,60611,95630,48197,44107,11211,44035,85281,11377,10453,90805,7302,90650,90044,85710,92683
9,681444.1650856298,250638.2017165339,968379.1789637629,121737.2316717013,121408.98571927036,104503.70214142447,510632.401869438,505084.0988741299,370909.31682141585,167583.5112411353,1253232.3366365973,148010.9675892537,185954.470855477,356216.34737980075,1701258.9200169388,525865.0526672456,633656.5183984619,379145.9668942582,163030.40557163156,180044.33206581222,392151.8415518238,191050.01516756057,345234.9918944438,159362.18068762336,198839.23228375643,196916.19290403728,121794.250351316,157174.56908092773,131029.79234239097,114811.65435140238,473079.1792102902,122803.0882481627,528189.7422375998,642122.9003893284,177955.0567093389,125332.57207552245,274184.53120075865,365207.5904002957,677315.3049250834,149930.64167368662,160578.09259364835,266020.6827728618,348596.2288078662,183738.01821947168,670582.8153396926,323202.58185805887,128683.69331163842,522552.0740568534,135021.9971502488,694245.7021048676,177088.73098836365,521720.2477338924,853252.65288326,483275.3453652912,260083.0174873012,655114.0798001393,224984.3214668386,194776.7162181077,183384.8053607462,219852.98935202323,144164.2174317988,172986.7569706898,609043.6861478116,201491.7524014128,237599.37176463145,72496.74121227131,295297.8545371508,179668.26090723634,501013.8708798109,183595.47341183477,311705.3218548834,453780.7702470251,311041.07226700586,224686.64977851335,456868.4865532925,95973.88706664102,187169.95830010597,772609.5690473238,158927.6950379929,201963.37263939748,320924.1230227027,153092.3588928498,657097.2390534371,330676.41483832366,1102640.4956994276,426615.8809217354,380411.87542037887,183928.77062269702,141588.40994357795,653870.9859227,98728.17876486054,171210.29577620866,478984.4763339214,403020.217292021,285178.2654415399,592977.6895146441,304296.10920971504,248066.5036115998,148498.7195745609,449648.2004790036
10,707317.0354883736,255840.2243921219,994146.9079462371,124696.19101520555,124386.66847900602,107347.42627444529,528854.8639908445,538774.1479547387,383126.37954857456,170038.16167573913,1317309.4597837825,150643.22244211668,193314.0855519808,370766.2125026297,1818009.1090176406,552396.3527623062,665573.7379506791,396016.6594892237,167192.05354234323,184833.7978762992,403976.1456275596,196184.5939586272,367055.8420648705,161059.22986186974,201964.11184072128,200971.5011592879,122922.38461717738,160978.58322854197,134251.6489610095,117545.19813199318,506608.97135460883,126404.3755064705,567150.8483463582,669488.3017579186,181629.88934096164,128395.77221425445,282935.73095591087,378828.8956296594,705366.3704903722,151355.0522275187,164124.55057585533,271885.21711427625,359361.20643204293,185987.22646123843,708291.8877265516,331776.10387873,131454.68213664292,540895.0321627333,138624.4344831152,723296.0698571713,179714.92021357312,559676.9265252224,901595.9203052799,503216.8551146487,265340.84024367004,678118.391085403,230058.21116491786,197601.18768990756,186913.84001895995,223213.70559974533,149545.51972852295,177905.17810189934,638741.9823947333,208575.54358160362,243938.49266172937,73671.08355049496,305418.3966840341,184054.86888286466,526869.7350820472,186811.41516427856,325122.4211753243,477869.75336947996,322564.5396756172,230378.95408103184,478662.5733826902,98831.95649071195,192739.69651687564,816200.7894191188,164962.14828426106,208515.24644480625,335081.4496727823,157342.98923179257,690871.2154743631,340038.09030677134,1174883.657397398,437505.88717774936,386439.73789040063,185298.53996384455,143357.07793822762,700454.7065483716,99198.47017551669,175283.18911452164,500704.5631987277,416721.616025121,298013.87847446924,629110.054858308,317846.9354156362,260564.01298143118,150153.6480103586,466664.4645786995
11,734522.3364557226,260707.11260156828,1018569.2242511724,126692.63704081182,126371.01716050185,110039.63241660579,547310.5678129867,567236.4947505903,394555.332023842,173648.32737138477,1372221.5141012338,151794.01135603306,198629.29997320165,385101.92013979546,1919202.9954189667,577670.6760615484,693652.5987140894,410907.40437355876,169918.78927960302,189617.4119279483,415971.05152334145,199885.57173849695,385434.08865935495,161121.4076875963,204700.91484790124,204094.55029698825,123537.72832675665,164625.3659784899,136173.75162644687,118629.32610453537,536326.8986039005,130020.03880618952,598041.0465576585,695707.6164220758,185131.03371375226,130622.45109847495,290818.71976667485,391388.32058555965,735259.1797078457,151871.25352589987,166846.04030252804,275987.66919349495,370325.54817498685,187096.56613439304,739919.6182491244,339013.59174385574,133274.99599145097,558699.3394812971,141929.65532099485,750606.68193317,181029.71791588631,594734.2637432734,946290.8021506581,517496.8438645728,268688.21904374694,700254.2192017109,234585.51816909463,199637.32134031103,189922.55790059868,227592.69634166785,153778.4485238978,182667.64596473597,666753.6580351186,215647.33349281148,249011.5325382311,73726.7234769018,315048.5491546988,186871.28771794506,549294.0179670849,188355.40478424344,336655.74062646495,496418.4230475224,333246.94310567493,234927.96833179682,498645.2989129097,101392.08994197122,197438.14916676443,853209.0355202905,171010.35407389922,213989.34301907584,347678.80503596767,160453.0119099334,717863.9588931779,346950.9119657295,1244017.9593333332,449595.40644044895,391168.7932254432,185901.4350282121,143891.7674290445,741172.9163497866,99196.81931051138,178330.54395076196,519371.4889877533,427528.1582951972,309705.5229117775,659525.8356669338,330076.8004049512,271665.64928235824,151107.96571690787,482111.5445874805
12,749332.350583666,266565.8656819337,1013451.979178352,130813.42937734268,130433.92182996501,110362.15105204922,565801.735176689,602671.9549996359,388317.5185585389,173637.94449197044,1487020.7108889907,157652.9888778858,204903.04783320377,390822.9837735693,2026586.9618425798,598732.9371811929,741326.356173426,432378.97830448765,179110.81371510483,193486.5618411103,420576.21075597976,203273.50934206028,430004.3049703777,163678.97952459138,208443.04492737286,206126.7344956723,117409.40498110803,166455.35953641817,142207.1688368858,120612.33521733826,588278.640324307,135137.75618349155,694581.9088418749,738351.7905768368,187565.0414122314,133688.04670581882,295527.13959358615,389059.313460064,752969.2481418533,152945.78815838968,167809.57686611137,282618.76924543333,375545.6830068001,188417.0681508818,786566.9600544259,347182.9637110032,140161.5775297719,575362.9041311422,139751.74769522634,794425.5501368683,182551.93812083016,640314.1640304463,1022408.6501127665,558515.2679703428,275786.8826836529,716721.5517481142,245028.80452476573,209228.59695911553,191816.49172728107,231581.70647171815,159690.5162565998,185762.66805663463,681080.4692035214,221918.44466559635,254891.88308623183,74005.94612992981,319913.335542124,196655.9517104118,590880.3587590202,189754.30338969914,347846.7550989915,563051.8553716548,343374.73471828125,244232.98333347222,529901.0784897775,100917.46360220766,210578.852643039,916351.6707272818,175286.77919947405,218494.91783769167,352936.7124963737,168481.11682177527,786959.1018470721,359061.86870078486,1295220.748455211,460642.1375480838,421936.7690094634,184615.9347460383,145751.75630360853,836231.1208665598,97517.84438546095,189158.91457361993,546648.8390225817,429970.82368742453,320196.33683923446,731300.6948529198,342533.14514216635,281380.22338474175,156107.70364052,503191.1830324959
13,773862.1078822939,272136.4309421827,1040554.8365270557,134743.58762997133,134414.72321154072,113347.7738430529,583782.9144447171,641589.8450853477,401317.01785194135,174936.45958329833,1560340.905520976,161768.07289229543,214306.64194063292,405584.22898595565,2158918.2628244683,626519.6528928205,777086.9432719605,451231.01734787173,184713.30190098964,198281.74635721982,432225.8337026058,209850.66106790744,455278.9060343901,167011.10248391808,211957.10166439216,211114.15497184428,119048.10596749972,170407.31315633623,146732.01335656302,123280.78668961195,625628.0839342317,138724.27054008975,741639.9346418808,766787.430074807,191413.25439399577,137588.1510162335,305156.1125203806,403737.5029616501,779167.9631927935,155278.28716305635,172179.4764202143,290247.0102134728,386107.8884020989,191805.8563876436,830360.453327719,357092.3513980581,143891.84173076943,594243.9140173555,143649.6299426962,825220.7032853677,186489.17223599058,681172.663566005,1074409.36036375,584124.8631435875,282961.83889179194,740586.0377795823,250666.01016081893,212843.48065138195,195865.25805066345,233925.01663403248,166220.20515069005,190836.04236992192,712460.7733143363,229013.96165274747,262496.937686955,74579.17659554118,330522.7033320522,202622.0270422395,620172.9304373408,194641.5266003983,363146.7349874015,592713.1354015362,355738.8389018739,251069.70405457987,553509.6866016331,104072.43433250637,217047.95863934478,966531.7510412047,181306.96248347164,226123.9389359234,368651.207104121,173887.99632150118,827525.2583415156,370873.16575856594,1370566.5106285983,470323.52817461616,429271.0294710377,186751.7602030217,148754.3301631989,888698.4068460811,98458.01037089888,194259.41904408456,571423.8865200804,446562.9300437302,334175.2045987295,773160.8305741291,357404.60747535975,295272.73296239466,158464.2723126571,521777.8280503893
14,799731.1966842999,277367.91594528133,1066321.6721252967,137711.16852570703,137405.99205438374,116184.06395342281,602000.6728550743,675279.9361442468,413534.0804956161,177391.03345800308,1624494.248850385,164400.78120857323,221666.20091577005,420134.0110595499,2275730.5823132065,653050.9528838042,809004.1628333338,468101.70993486984,188879.39132370526,203071.20784666855,444049.1196587336,214998.5139118796,477104.4070374697,168708.16830558665,215082.4368906377,215176.7591410738,120176.24023232027,174200.53474573718,149958.45875988077,125149.04068931105,659163.5569020647,142320.34032085945,780625.2211987616,794105.9478610575,195089.2861904902,140654.28115733538,313929.5746110383,417358.78135917016,807214.894762432,156702.69771842286,175725.25218432597,296115.95735978166,396871.9804520543,194055.06462902154,868069.525593353,365665.8715897531,146670.56804807493,612586.8135020426,147252.06387192095,854271.0616286157,189115.36147423185,719139.1384566841,1122752.6266554976,604066.3729493447,288225.78391169524,763587.01406225,255762.63649870234,215667.9521232095,199394.60411664832,237285.7810349256,171603.98780112367,195754.05931504915,742159.0694956803,236097.65667680843,268836.0502848894,74891.73189487495,340643.24232982326,207017.6316205046,646028.9496306145,197857.46836011313,376563.7289601655,616830.1528390874,367262.30628184474,256762.00831258664,575303.7665952137,106930.5004025372,222637.24186917438,1010123.0155631445,187341.3465415397,232675.81277947826,382808.5327839112,178153.26546307062,861299.2348008888,380241.37068847805,1442809.672205212,481208.8343872972,435298.8919118196,188121.52954576025,150522.99816032517,935334.6893281355,98927.60658258892,198332.31237724575,593143.9731853614,460263.702851436,347010.81763415126,809293.1958715771,370955.4336839373,307770.2423296209,160119.20074698122,538794.0035544385
15,826936.4554230426,285058.58585482166,1090743.0969123738,139720.97713683321,139410.74529617972,118868.05395573542,620455.1926541436,703742.9258061646,424962.9029204698,181004.42528326946,1679501.043484731,165553.91819613185,226981.41259391146,434469.66857465985,2377054.8888756237,678325.2761606822,837083.0236080412,482992.45481367887,191614.08437806182,207855.0836559694,456043.901330056,218720.7157605058,495492.1320720654,168771.10306557963,223548.07356181837,222836.49640730093,120791.5839399687,177836.83282970212,151889.3525113208,126220.20502851398,688888.2416305905,145924.5836523877,811559.5259657864,820312.713183729,198599.23450330176,142884.47755300734,323103.3543730843,429918.2062995165,837107.144348399,157218.89901957675,178446.11250438975,300232.10340179416,407836.32218660414,195164.4043026305,899697.256061247,372903.357656731,148499.4032155495,630391.0789874828,150557.2847082137,881581.6649797608,190430.15919379005,754206.3409450931,1167447.508616174,618346.9217476593,291580.49952158995,785722.7483287703,260317.6609642289,217704.08578830416,206474.36886787822,241672.41268642014,175841.89145589643,200516.1932645896,770170.7450644639,243169.35043935082,273909.09013114445,74943.6772096629,350273.3948103844,209847.1843122718,668472.0899549327,199405.51371039823,388097.0483770841,635433.3360343487,377944.7097425605,261311.0225402402,595286.4857329999,109490.63050369934,227354.19803452565,1047131.305701474,193389.48363687276,238149.90938228028,395405.8882946059,181284.76467148785,888291.9798487067,387163.61531343416,1511943.9741084655,493298.3490585318,440027.9472187108,188724.4246115683,151057.69054042993,976106.9341455083,98925.95570860579,201379.66720696012,611810.8987857859,471069.6720246483,358702.46207304695,839708.9766700913,383185.29866299307,318871.8786322457,161073.51845023752,554240.9949613265
16,841746.4280595374,293751.2897100798,1085625.852043709,143855.3903503265,143496.16244354405,119186.49973822049,638946.3599645803,739181.9569297227,418724.95908180275,190904.27131688135,1794367.1243640324,171416.21849561355,233255.16044850237,440190.73207264766,2484617.0800394127,699387.5372514336,884756.7810598928,504464.02873350476,200817.91494084397,213479.0293788361,460649.0605609116,222131.6131802491,540071.8618432241,171330.7566669706,233062.41130861267,229430.11764245655,114663.26059446757,179659.43414520024,157934.91986446962,128195.44963672271,740848.5541134698,151029.61590883444,908149.9335690918,862956.8865759182,206255.9904744622,145956.366474753,329110.72078443866,427589.1991732775,854816.6528935874,158293.48594637265,179409.64904812883,306883.0256585818,413056.45701069373,196484.90668591412,946344.5978708225,381072.7296149824,155395.00329762092,647054.6289163067,148379.3770817786,925400.5331710726,191952.3794122774,799804.3040925711,1243565.3562692234,659369.9307291505,298688.97515458363,802190.0808456417,270788.9016386907,227295.3614312136,212457.2778653376,256912.22269882844,181768.60728083653,203611.21521089142,784497.5561387169,249440.42969246788,279789.44066540524,75221.51122535409,355138.18120941264,219649.80857422022,710078.6172971362,200809.0321884742,399288.0628271494,702126.284234612,388072.5013995996,270616.03753403237,626542.265260613,109016.00416653097,240521.79174130096,1110278.0280503193,197665.8411988525,242655.4841970909,400663.79586241883,189342.00189046282,957387.1244440529,399284.71218199015,1563146.7632164676,504345.0757775691,470795.92299217975,187438.9243307935,152917.68426640192,1071223.3429491152,97246.98078220371,212208.037815076,639088.2487670984,473511.77579667774,369193.2759954821,911483.8358590918,395641.6433992366,328586.45273790474,166073.2563717038,575320.6334022006
17,866276.1853361777,302138.7211672295,1112728.709398496,147796.5623908007,147493.66950747138,122169.76186839136,656927.539215296,778103.6829823814,431724.328385744,202090.98304247353,1867729.8442412755,175534.67794783236,242658.7545540829,454951.97737361386,2617173.8684575926,727174.2529594589,920517.3681745166,523316.0677680653,206428.76987062578,223645.139056404,472298.6835091882,228731.79452871773,565356.2279927633,174666.0446316722,249241.3416476634,238967.6663337945,116302.04113953,183605.25706874626,162471.43471527856,130860.27779033703,778206.6859771204,154603.93458418737,955260.1769049278,891392.5253560826,215318.12258987,149867.6726150543,340032.8050153523,442267.38868466415,881015.3679433141,160626.03710267754,183779.5486110386,314537.5598225992,423618.66239870596,199873.69529088467,990138.0912157153,390982.1172950214,159136.80052133708,665935.6285358511,152277.25932917697,956195.6863146112,195889.61353396773,840680.5225712652,1295566.0663251493,684984.1141913859,305867.595260332,826054.5668720974,276446.1778274803,230910.24513556692,220592.3639616891,270483.53109832655,188322.94496868312,208684.58951222524,815877.8601980022,256535.91484514152,287394.4952668507,75794.73521593827,365747.54900425393,225634.6679171299,739391.3318538035,205701.61675493635,414588.0427179889,731842.7152639877,400436.6056958834,277452.75825174863,650150.8733696796,112170.97490322734,247021.4226761863,1160462.184157819,203685.95709551778,250284.50526851648,416378.2905879521,194773.85670182627,997953.3653775435,411108.839463134,1638492.5254276572,514026.4619882833,478130.1834693381,189574.74978923175,155920.26297628882,1123768.2628703786,98187.14677073585,217308.54228427837,663863.2964773905,490103.88208646484,383172.1437389875,953343.9715975134,410513.1057343821,342478.9623253924,168429.82504490082,593907.2784057611
18,892145.2741466926,310183.41161212616,1138495.5450394955,150775.75695491527,150499.64744400847,125003.7950286807,675145.2976408626,811813.5934917186,443941.26103778125,214439.93853182736,1931913.3350542965,178170.75647076388,250018.3135248391,469501.75952537224,2734176.943709101,753705.5529437265,952434.5877445204,540186.7603511842,210604.37664974804,233814.66676298663,484121.969469863,233905.50420283346,587190.9950727137,176366.4885206914,265031.44061415613,247574.65572610038,117430.25496328434,187396.51729748122,165707.5476266066,132728.29296212073,811758.7679001461,158190.24885810947,994281.5337916318,918711.0435900368,224206.87486900168,152942.75729713085,350087.77664171543,455888.66710148146,909062.2995237871,162050.49980923012,187325.32438198867,320434.5558935047,434382.75443861494,202122.90390097458,1027847.1635522033,399555.63748259377,161927.3457652563,684278.5189529201,155879.69325760708,985246.0446617036,198515.80303673874,878655.2350811543,1343909.3322022222,704932.5564550129,311135.2041537637,849055.5431776401,281554.1056463091,233734.71661011933,228207.75886884073,285075.295014602,193733.55902556967,213602.60644120938,845576.1563128287,263619.6098624947,293733.6078712016,76107.29064494943,375868.0880026488,230047.5897417569,765267.3412850082,208926.51416745913,428005.0367025396,756006.0480735747,411960.0732304595,283145.0625169627,671944.9534125384,115029.0409761174,252641.25143678766,1204057.6214312266,209720.34111412318,256836.3790995323,430535.6164767236,199062.5770688511,1031727.4263139509,420484.1029872315,1710735.687003131,524911.763789876,484158.0458970013,190944.51913312546,157688.93582529743,1170432.408571205,98656.74299073833,221381.43561759117,685583.3832180686,503804.65493764624,396007.7567640377,989476.3371053694,424063.93194787885,354976.47171585995,170084.7534790391,610923.4538899697
19,919350.5329125529,317885.72932056844,1162916.9700457817,152791.7883760802,152512.29129255237,127687.78478939766,693599.8174057276,840295.8016546394,455370.0834598475,227944.48575698555,1986931.4950870231,179325.36904201444,255333.5251998323,483837.41701516195,2835623.683493531,778979.8762064788,980513.448515531,555077.505228743,213345.07060730492,243978.34703860473,496116.7511443988,237645.38537801104,605583.1586097867,176432.061061645,280433.46302831295,255249.38599839137,118045.67822991828,191032.58525978058,167643.7255979611,133799.3970476652,841498.9848963141,161790.9391737157,1025231.1647398982,944917.8092486531,232921.93887802673,155181.32072226104,359274.53729356534,468448.0920569705,938954.5491224112,162566.75326062492,190046.184709483,324569.46971069387,445347.0961631099,203232.24394339568,1059474.8940524086,406793.1235525499,163766.27653773437,702082.7793770944,159184.91408971188,1012556.6480013989,199830.60102098042,913730.6060125683,1388604.2139260452,719219.4776625505,314492.36906628526,871191.2774631605,286114.3004603819,235770.85028779355,235302.83700235072,300685.333430101,197995.79958239626,218364.74037692547,873587.8318336958,270691.3036207546,298806.6477367112,76159.23606881447,385498.2404802494,232887.67713585944,787711.7693686518,210479.459445121,439538.3561255404,774629.0644630201,422642.4768033208,287694.07674647716,691927.6725235248,117589.17107833477,257382.8874855273,1241070.084307773,215768.4781803547,262310.4756862973,443132.9719485281,202208.94550964097,1058720.2542901475,427410.5127035954,1779869.9888852905,537001.2779769116,488887.1011901998,191547.41420016132,158223.63017262492,1211231.043442813,98655.0921214202,224428.79045215604,704250.3089863071,514610.6241392861,407699.4011943046,1019892.1181034613,436293.79693946807,366078.10803561145,171039.07118402814,626370.4452807487
20,934160.5055633099,326581.1713215199,1157799.7251582355,156929.9513937552,156599.9408314237,128006.23057131079,712090.9847837049,875751.1776246366,449132.13961377623,237855.59232864552,2101798.899510575,185188.18072304473,261607.27304915484,489558.4804616916,2943258.3112934707,800042.137295473,1028187.2059798986,576549.0791517993,222551.08959350863,253242.30308177287,500721.9103769931,241065.81507860648,650167.3296650837,178993.03691331547,296875.51174836035,261845.72168369772,111917.43466068959,192855.18655229587,173690.6053464495,135774.6416572023,893471.4698499261,166893.6425448522,1121825.3405737574,987561.9832144344,240584.15094147366,158258.83342372373,365284.3521658175,466119.0849421996,956664.0576793,163641.34018839395,191009.72125470897,331233.12044495065,450567.2309801748,204552.74633020285,1106122.2358781714,414962.49551138043,170668.76566894533,718746.3264379008,157007.00646087382,1056375.5161762224,201352.82149944018,959328.5894088019,1464722.0615527076,760244.8532190667,321600.84560175234,887658.6099921691,296585.86456965224,245362.1259282892,241294.32659450953,315936.1612289725,203937.25938368685,221459.76231144893,887914.6428899113,276962.3828651372,304686.99828747776,76437.07015310493,390363.02687124896,242696.0614892132,829318.3105179919,211887.33824308167,450729.3705791753,841330.0497688218,432770.2685443137,296999.09173090826,723183.4520065833,117114.544741531,270560.5097129826,1304216.9477034581,220044.83573436807,266816.0505006339,448390.87947367085,210270.62118070552,1127815.482007361,439535.0947201067,1831072.7779995152,548048.0043476516,519655.0769563988,190261.91392080803,160083.6239095463,1306369.8841464384,96976.11719641139,235257.1610687815,731527.6590937007,517052.7278787825,418190.2151148999,1091666.9774850004,448750.14168139757,375792.6821556586,176038.80910623152,647450.0837091908
21,958690.2628394817,334968.6027566434,1184902.582800053,160872.59541650413,160599.49766912332,130989.49269953584,730072.1640502283,914688.928989326,462131.50890416955,249048.4890321637,2175161.848973858,189306.64379336443,271010.8671570592,504319.7256619828,3075815.099853864,827828.8529940019,1063947.793075992,595401.1181885931,228163.09803124674,263417.5538213892,512371.5333261844,247672.69135295384,675451.6977459453,182328.55298723033,313054.7879003708,271384.16364372853,113556.21520518395,196801.00946915871,178227.42977594354,138439.46981405327,930841.0940282589,170466.37712784458,1168935.5840494442,1015997.6224595743,249646.28328638384,162170.32376202202,376206.442776555,480797.27445803006,982862.7727360349,165973.8913451882,195379.6208082778,338892.37051117234,461129.43636510835,207941.53493528016,1149915.7291974758,424871.8831884575,174412.1461201376,737627.3231471671,160904.88870812493,1087170.6693176704,205290.05588224204,1000204.8078580797,1516722.7714638123,785861.3808705469,328779.46572198207,911523.0960191404,302243.1407625451,248977.0096333728,249429.45314178744,329510.51906364015,210496.19503547536,226533.13660626192,919294.9469204398,284057.86800773634,312292.05290109216,77010.29419951032,400972.39466187847,248683.39121539824,858631.0272799139,216783.51711429298,466029.3504725945,871046.6977044912,445134.37291102286,303835.8124477571,746792.0600906402,120269.51547623819,277060.7457153824,1354401.2445257958,226064.95163136913,274445.07158836356,464105.37404667016,215702.78081703046,1168381.7230002275,451359.97974584706,1906418.5401909668,557729.3904005765,526989.3374217147,192397.73938009245,163086.20261876387,1358914.8040715794,97916.28318643417,240357.665542432,756302.706784877,533644.834160932,432169.08286395913,1133527.1134218266,463621.60402457067,389685.1917496696,178395.3777789398,666036.7287126504
22,984559.351650007,343013.29320153786,1210669.4184410856,163851.78998061814,163605.47560566018,133823.52585982843,748289.9224757939,948398.8394986662,474348.44155622734,261397.44452151743,2239345.3397868345,191942.72231629316,278370.42612781643,518869.50781375065,3192818.175105379,854360.1529782745,1095865.0126459764,612271.8107717074,232338.70481036388,273587.08152797143,524194.8192868669,252846.40102707257,697286.4648258712,184028.99687624892,328844.88686685445,279991.1530360384,114684.42902894635,200592.26969789615,181463.54268726916,140307.4849858382,964393.1759512632,174052.69140176201,1207956.9409360872,1043316.1406935054,258535.03556551633,165245.40844409954,386261.4144029212,494418.5528748655,1010909.7043165171,167398.35405174145,198925.39657923096,344789.3665820779,471893.52840502304,210190.7435453711,1187624.801533949,433445.4033760311,177202.6913640526,755970.213564238,164507.3226365614,1116221.0276647417,207916.24538501425,1038179.520367962,1565066.0373408492,805809.8231341491,334047.0746154119,934524.0723246881,307351.0685813684,251801.48110791802,257044.84804894179,344102.282979909,215906.8090923634,231451.1535352478,948993.2430352822,291141.56302509014,318631.1655054436,77322.84962852091,411092.9336602788,253096.31304002032,884507.0367110984,220008.4145268189,479446.3444571476,895210.0305140327,456657.84044560057,309528.11671296705,768586.1401334861,123127.58154913198,282680.57447597664,1397996.681799184,232099.3356499763,280996.9454193817,478262.69993545196,219991.50118405197,1202155.7839365955,460735.2432699423,1978661.7017664616,568614.6922021667,533017.1998493507,193767.5087239892,164854.87546777347,1405578.949772348,98385.87940643929,244430.55887573742,778022.793525548,547345.6070121255,445004.6958890119,1169659.4789296405,477172.43023806857,402182.7011401404,180050.30621307436,683052.9041968544
23,1041382.4344300374,345296.91301339597,1247032.7177726054,151287.61475564286,150693.87567330856,136915.11111190263,769770.2461792647,902266.985417333,493135.14045061055,293436.7638531921,2116185.4644384263,169236.45081963818,256267.89430065255,538995.5396665607,3086735.9286308135,867549.094587317,1054775.6956419586,594987.0366918423,210074.59600532986,284570.6720730514,545753.1751294459,238339.02374351938,645074.4905469202,160447.6302234229,338204.25993216294,276664.3987293048,115364.69288784465,204020.18878014223,162482.7345589138,130160.24010399843,922685.670346862,176351.3642767607,1069147.433494178,1038799.6962760852,266047.8563632157,155817.86668135115,387368.01928554475,508029.75366290106,1076800.392463373,155600.93665766504,192713.2800692045,323596.587485867,491158.6266044779,196332.61141537174,1125601.1564466783,422457.7854405141,161687.12552607385,767931.2887931505,169415.0628355713,1104603.2558168508,192047.00540899468,1025256.8100430615,1531299.0503508816,720225.390340728,308941.86839993065,951094.0468433283,298941.31217126944,236119.59469535883,258498.0611857095,373260.97645076073,203628.8857266331,235851.75148694098,968774.2888493838,298852.7845247061,306510.4207670741,73777.23437660131,419111.01904392196,228645.4944845529,843482.5669698529,200058.350949746,466933.60252367577,794314.0875805833,457001.6089678203,294547.4085095636,753915.712667258,124846.91522774463,267663.82220691175,1323805.331157288,240086.029361656,273480.39076898526,477959.2002801087,203460.99698673992,1099508.4134109544,430789.3623977785,2025376.897358986,597329.6429055713,495042.7288411174,186318.49391870626,148094.89381681904,1316431.882856525,93949.97701147501,226465.30881156272,748605.2664383359,528989.9325382146,443079.617588467,1084959.4410496922,472075.4148712399,396591.8463795652,167911.95600699735,672584.3420529247
24,1040300.3685729872,358076.44735613494,1258159.5187409187,166922.62429631242,166639.3751493298,139040.87825945293,785435.3647454096,1000144.7499277317,496413.566189729,289559.5895108765,2340246.2634745114,192773.944819698,286959.71558792255,547324.319472664,3380179.6191449137,903652.3464570332,1148195.9750270243,640078.1302698893,236389.13333946452,293908.4291742074,548353.2996220593,258894.12237957102,730641.1646356117,182528.27464758707,359262.5711061235,294409.1153142294,115401.10903739682,207708.80766863213,184038.9757515203,141654.04276851143,1020074.0339026833,181269.18736653804,1261815.7223789392,1094625.151949771,275791.41599390574,168887.32352259013,403767.0734538287,518472.3576291066,1072533.2341508728,167524.06649105673,203542.80105475604,351300.28354795097,494020.3769931614,211271.1963623858,1244812.507517876,446586.41733821447,179931.78684622946,791040.3881990453,170819.2624304961,1169110.4118360996,209236.33616795897,1105438.0892172256,1650822.720253265,828738.5034892759,338854.7878275349,977929.9068884158,315926.23614885804,255088.8057714032,270714.9538982973,376339.65488427563,223284.83577991597,240819.23599211505,1003328.1666906971,305272.7076688602,327513.1861036334,77166.62243782246,429862.0708620043,257207.92731795256,925975.3465808511,221444.5438957645,500631.83771371044,926938.3740234796,477182.5494046295,317485.9178892518,806746.4609728819,127949.36592561143,291289.35874484095,1465455.8939629328,244208.78361547244,290868.55898972205,501897.2839376096,225144.9298725822,1249382.9003698486,472144.16553632356,2113820.4306751764,593996.0055485206,541186.2653977228,194206.88183568517,164692.32212953514,1481336.1747066262,97911.43957877446,249503.55057292245,812310.5173839084,566064.2143377895,467245.23572963115,1224795.5605309706,500313.11296021275,422991.6125802789,181260.5380397337,712381.6233416045
25,1070158.4552798779,365097.21572444215,1279870.165055648,167019.7784632154,166672.88661420147,141423.2616059008,804361.7912375894,1018208.1855747472,506254.2079909094,305365.62644168054,2377039.325768471,190978.55460542708,288199.3929789484,561224.8780071511,3450613.468281417,926416.3706935034,1168639.4895739907,651026.6831113317,236274.3203147669,304059.87724135234,560682.928964877,259774.15542285284,742193.0085207784,179335.9148748822,373894.2003265204,300223.1760220398,114987.67297954077,211033.4985068282,183386.5507068428,141136.4635492564,1042233.9798824309,184900.78928021516,1276729.6745143372,1118631.962659294,284159.17438838095,169458.19585374417,411219.8981134264,528900.2555553323,1106093.878534426,166229.67903299697,204617.0180454859,351923.5422491351,505378.5200006135,210107.65024835864,1264328.8001083806,451160.30210700235,179877.657113699,807769.0469245681,173526.66852627997,1192968.182856753,207936.23986796892,1134741.2754746198,1688272.9642306855,831761.2281961718,338405.8007331865,998335.3216089552,319399.38956335024,255559.76463987504,276771.04855254944,393981.4575357848,225258.05447968718,245268.9202682202,1027963.9884824078,312319.6439396194,330062.2622520474,76699.25624977858,438509.88404455816,256917.861321004,941595.6086030768,219663.0156509093,508408.6081762824,934558.2324597128,486187.1135935035,319759.47176652285,823128.2553645129,129912.49665681113,294287.20875330037,1489365.538572691,250282.62584700517,294192.5195067077,511376.87391558394,226017.67725450726,1262893.0533924743,474191.91844880907,2176739.2117615845,608485.9413948342,543349.1492854289,193278.67460685727,162767.2746497453,1510490.3489808822,96968.40754522769,250513.03194846184,824897.4429566615,571089.9335324845,476654.5329464878,1243851.3699499588,509909.0331687591,431308.42040173704,180821.42990675507,724704.6366644858
