,45616,12029,13348,74553,98923,12997,72415,31796,13026,5739,48745,68523,61741,68527,49814,43767,4539,45836,45168,49126,5151,1354,37729,74570,7976,73014,21821,13490,31789,13835,25202,45889,48897,68339,97054,15673,5353,48747,22937,78953,1342,6027,61776,3084,12485,42441,14804,42436,44093,3230,43435,25446,61728,5732,44669,12726,44250,80827,21719,16319,14869,5654,96142,14802,39825,12502,12917,14129,13402,42286,73663,4969,48873,42036,50568,43720,14803,71973,25039,97375,43540,99360,31829,21734,12513,47948,31009,93544,44404,13158,45881,74826,61841,49318,12087,3583,79343,17985,42259,33924,13807,43432,44418,25865,73645,63945,44853,72122,80137,14008,22940,13796,44625,97137,8006,19503,22125,51653,72581,14864,10964,45333,3890,45853,13028,13757,83443,53911,12959,43413,13321,14143,10969,1092,4932,25209,15464,33855,2812,12423,12734,43343,15056,44235,72479,12929,27966,38560,20684,43549,97488,25625,31077,44449,55909,98385,50073,1008,3816,21645,98345,8328,28909,86438,95681,37313,25844,11739,14726,13315,74957,14054,46913,95635,83541,94586,43746,45034,29639,13144,72044,61865,50251,1031,33851,92339,91963,97344,3854,15015,43734,38362,14728,62539,1366,16935,56678,38332,5682,38588,5456,43524,96141,12847,4434,16656,6796,31018,3241,93606,52351,16360,99031,13334,13615,40176,97438,61319,31307,44817,13477,20143,99330,78719,63932,13322,23878,64088,83537,20624,14723,11548,13061,12989,28017,45821,95629,80820,3450,81424,38476,14506,94528,6755,48761,72373,73450,97453,45678,98933,5455,43115,37657,28363,73754,14480,18453,40328,22650,42782,12092,12751,73074,15049,14860,12956,74425,19374,12913,17758,41255,25839,80648,26440,38361,77444,50585,41216,45003,12136,41045,17352,44251,80819,73534,3590,10919,13684,1258,94933,12719,20609,15427,16218,1026,5769,13780,5824,79366,61847,14102,50530,41044,5761,13368,5150,37691,12028,7822,37175,61814,14805,38311,74736,61754,37366,25971,61859,42040,13328,5077,43356,44855,95636,38473,28072,42215,45745,15076,18056,14037,92333,8241,16364,13810,98639,20144,14859,21733,95433,31065,95553,81091,18087,49322,2802,1368,23874,20692,14841,11547,18631,2047,80457,43456,13081,60512,98351,22738,68402,26410,12967,45867,20693,37171,38454,14822,38380,43013,46035,14740,3853,72469,73432,21912,43451,13788,74574,72773,50510,5037,95701,13752,12130,13485,95017,45898,73766,3740,72537,10501,12985,13303,20658,74333,38486,13864,86018,12824,97543,43445,97011,16224,2454,72436,13464,45382,8317,36511,74931,73481,89025,11972,63954,66546,45863,31071,25843,45160,72084,13635,13680,74875,5158,13739,20617,14815,44804,89402,3875,21662,21778,4859,21657,12732,21636,41531,50645,51027,12934,92282,62074,13693,24818,31836,21671,93664,49268,80420,19437,31066,8720,45849,73738,12151,47921,53069,16362,34762,18923,12153,99348,74734,30148,74936,99030,71264,38030,47930,38253,41519,73734,73832,38481,20680,95439,62063,85362,14784,55065,74423,4066,12175,52202,12861,16210,27943,46570,31783,12469,3750,5153,74741,80515,15083,12473,61770,4292,5343,14744,13147,20674,81630,91008,26425,18059,42054,15477,5757,85601,14066,26717,14836,45317,52341,13122,25067,46057,12503,13782,71752,8511,74062,43504,43442,36749,71827,74552,43525,38348,55918,95387,37057,13071,68423,74026,3282,72125,98651,4551,12960,4435,45788,80428,34139,22847,7878,12482,73042,31085,14026,60072,44454,4776,74428,73458,80835,80623,29051,12786,69155,13744,97450,5161,15060,12406,38328,13813,45362,33438,95651,41602,36559,4929,34498,45620,77476,31756,92059,45876,81643,85320,97020,12763,21779,14729,40145,15856,85554,6785,74944,5350,55990,38390,41260,80624,85264,80728,43932,49840,21711,10517,38224,5155,15358,21856,13319,97326,62021,12494,43802,14717,72550,3752,44802,72680,12160,37019,10535,4050,73654,55367,55018,20896,12190,26575,42236,48885,1531,13325,12457,13360,37731,42458,68404,95007,12765,28775,31011,50532,2722,74546,48426,45841,72544,12585,74831,15347,2071,3456,46920,89046,99167,22935,39841,12150,80456,95615,99012,31309,85611,78663,8553,96148,21841,22654,51639,36052,72531,73090,15686,95728,62046,26852,60960,3457,12942,40140,12187,4265,8019,93962,20611,74867,42232,15018,15534,42265,55339,21913,16695,69127,73092,15363,12035,13337,55935,55979,97346,30803,19009,97486,74652,22709,50168,74431,74350,12022,13802,41085,93668,21153,8858,94938,98235,73004,5758,95497,13486,55053,13454,49744,20690,21914,28042,43345,21082,37340,12412,13681,18920,91917,13665,14126,38076,95303,3817,38259,89007,31551,12777,8340,6332,12156,19442,72079,20608,12760,45330,71962,43153,97429,49052,38567,32530,31567,20645,38042,3448,18070,14842,14897,80510,51436,50557,42123,8041,2826,12945,20880,25617,22720,12164,55970,5352,5062,17030,5492,72080,43782,3609,73528,73461,55967,45062,50569,45773,13672,97481,21861,30667,26767,80481,95549,1378,72384,97371,98396,27042,4535,13756,11430,19456,44490,71970,30177,13777,31544,8555,12936,60961,12791,45321,11765,84013,20625,21529,3445,73491,44815,27916,74442,7926,92385,5737,71644,95230,38339,42722,55926,23176,13844,18970,43501,71935,71959,12863,62547,3871,80455,12950,12527,15451,74572,15470,14777,74856,20758,40358,14748,60929,13072,31518,81655,14720,61440,56052,28528,10578,31007,55962,37078,38475,10988,96059,92258,72347,81430,25086,34250,22639,37028,12108,74939,45348,92378,98050,44841,20868,5146,12405,8240,8350,78742,74869,14113,80860,72374,40510,55922,43535,12432,61438,2051,68461,12838,12480,46915,63373,13331,74839,72060,5359,14878,26169,50157,14839,21872,44844,12418,8346,68653,45340,27923,18427,21538,50435,50471,92305,84006,1037,12421,93531,40178,72458,8739,13469,16921,38327,41268,42204,68790,12177,21723,12419,73063,13776,31070,12147,5035,42451,94946,72068,37305,68740,74565,14824,72577,42154,65025,98267,61840,94922,26562,2894,27917,40012,20628,73562,10527,13740,72346,43084,50516,40077,86331,18439,72030,21766,80483,81146,12172,28038,1088,80833,43548,44068,47942,2833,12762,30454,97492,13621,98323,55090,10914,14846,12857,14536,81327,3852,13141,13664,4006,41558,5253,97461,42453,48476,12923,14754,72527,80432,94963,25817,3586,38543,55017,7977,97390,8212,95450,23844,12849,54232,5069,40348,46039,15482,65333,22943,60109,74560,13361,72926,1718,7935,13861,18241,12436,41234,74748,21612,97910,74457,73639,18912,23092,74833,1242,73434,12045,97737,28579,38236,6266,5360,5867,19730,95830,12852,68647,61811,74054,20129,12063,52305,38050,97493,49066,26032,80451,73560,14872,20667,25162,14173,85322,95625,72156,39826,20765,44045,50523,8353,13832,14511,45868,12411,13687,5775,13310,45894,5042,50653,89413,45388,40010,15444,92322,85934,12124,51020,71944,74367,29943,18936,12470,18443,85931,4984,12433,73079,94964,74430,8528,99008,73532,77464,73073,15078,38318,71466,16840,14816,45890,11956,61749,1367,18913,19481,92341,12439,73455,45332,74632,41257,32648,17303,26534,15031,15446,86338,20184,72456,74738,12444,73627,93652,80612,15421,14462,12165,16372,15539,28169,43407,13468,13155,72660,17306,74060,16943,5481,18932,97117,5730,5648,51463,28024,17266,12792,27965,21679,5742,37765,15051,2791,51062,43157,68532,7979,26263,49884,50141,45389,13841,12017,12965,73718,45354,17318,4779,38569,97412,80652,62093,1745,31812,12085,3765,45820,1032,72739,13406,12787,17211,74754,97451,18469,72930,80532,12410,12064,62667,74084,73842,25007,37151,44689,12139,72141,73548,8014,91759,14082,23070,55026,94971,21717,19492,61769,21865,99023,50544,73537,29667,8073,45851,29074,71859,18081,74829,73557,68368,95714,51033,93244,89161,18962,38459,72001,13163,21762,68336,8821,10931,2858,13804,5056,21524,72735,72130,5076,12417,17072,97109,74720,17093,61737,20630,95537,32631,31722,16344,32692,72569,3780,15086,60029,98256,50565,5252,19536,20812,21071,12517,54214,14168,19017,31772,18949,31720,72950,1012,13410,22931,73442,10587,98134,32355,13842,25989,45835,45673,96751,13436,72410,80024,50032,94972,12752,14060,73031,12955,74633,21607,45621,13136,18461,61722,6353,73056,68631,3441,21610,15463,13786,23180,38453,43029,15064,2824,12970,16343,18980,13123,45886,73838,28109,21052,12475,12743,3233,80546,10975,21676,73753,12495,10933,12042,13863,94929,16847,12416,68517,72617,18927,13314,37376,73853,41535,25922,50007,50566,12493,13670,18950,18456,25174,19710,14441,13638,14714,20656,43033,37719,36013,20632,12742,12008,23079,21056,12927,1066,44265,72721,16238,14056,85531,73760,2059,73736,7851,12978,12851,38376,80453,72359,42156,95140,12492,15082,17762,55085,13162,41524,50242,72430,73646,25820,16228,55961,12724,12766,61772,45111,43126,97430,74522,50576,2875,85536,65345,18079,72522,21647,22719,35469,73531,37152,14783,19545,12459,81241,55982,21156,45854,40170,12823,19733,26074,43565,72429,64161,81431,12420,15007,80722,61411,13115,43468,27956,20130,17371,14742,10932,12427,8032,19732,19736,14592,45349,12452,12454,44232,25864,20686,12132,33820,89039,73058,14475,41566,20606,14884,41563,18065,25932,53192,12976,97028,61730,45384,12471,13103,13651,12424,12460,73666,12174,12429,15047,17776,71972,64149,12453,15412,83454,13846,72440,86038,10985,80025,12465,72181,53969,97369,12407,12041,12448,19931,74456,73747,74949,12821,18934,19450,95717,18234,13138,43101,43536,74640,28089,13435,97490,10953,97357,61333,44274,34445,18911,21920,44809,43553,12438,38359,45158,80475,97480,18928,21667,21077,80131,8214,14539,19559,53571,19477,97441,21051,15465,61810,13614,43547,38235,65287,50518,45358,13488,18943,19550,99329,20862,12422,97476,44652,25103,40025,80469,20838,14549,14788,12720,80471,61871,98330,73756,40007,45360,25908,33944,83520,43158,21665,14486,73549,81640,33847,12855,12977,40171,55150,8561,53935,17888,2873,12450,13305,12194,22946,12854,19435,5041,16236,43010,12812,74830,12036,12939,15434,12738,50594,13450,45319,17323,12770,21523,38338,12071,43555,32323,49312,73444,13641,81136,16427,45351,1264,55973,99014,20612,74843,51444,43740,48411,13062,18953,22641,8219,19523,72139,12987,42254,53127,19319,60934,1243,21765,44049,64167,21824,71839,45893,24536,13457,43151,45328,14135,12750,73727,74463,18910,91931,60183,64166,12512,13364,12176,21650,22731,17920,68419,72572,13087,2815,17311,43156,21023,45147,17027,13806,62514,61313,94940,25062,14166,45132,60536,35070,13696,19430,12745,18463,43463,3883,14721,22722,68514,14463,13774,81646,49335,53056,6753,55933,42130,21720,14785,47997,74646,14515,72553,20660,21652,17310,13639,61311,20839,23162,12031,73539,93634,37394,13834,44636,12784,51648,12040,60147,73733,74947,18933,8248,14774,43077,61416,61743,62537,44850,18084,18916,22948,14707,93287,21718,7880,45352,19478,12961,74549,21641,12069,21653,6091,18039,73556,22723,12115,74528,13859,18921,72546,55950,14547,12964,81237,12007,12161,13117,21130,72841,60519,72332,13342,18460,14415,44088,21930,15075,44493,45855,13784,45809,43433,14479,18459,8039,19564,13345,43030,21721,12024,12195,18946,22711,21624,99020,17355,68438,44861,23424,13113,55977,60920,97406,17343,97144,46502,12736,73757,23304,22730,14876,25920,44080,14708,18455,43531,74438,43070,71677,99039,13404,80745,21790,14039,14083,14863,25849,44828,45350,46916,13675,12872,45864,14545,13065,12544,12858,73764,16430,74935,45070,25811,42131,38047,45336,25432,45617,21862,3897,13826,14112,43439,73436,22748,14557,44033,13738,27375,6075,18956,21105,18979,81239,3293,2877,1084,21867,43441,21644,45897,43962,12864,14107,2836,12943,43505,80425,46067,53101,12922,38070,44665,55029,25180,24570,14429,44416,14745,95724,68531,21715,43007,74117,20629,13333,43510,43520,80479,14520,43047,98421,27972,44422,21528,49311,14508
